m,n,k,b,p,q,algo,lookahead,gflops
1536,1536,1536,128,2,4,p2p-i-la,4,19.232626
1536,1536,1536,128,2,4,p2p-i-la,4,18.586805
1536,1536,1536,128,2,4,p2p-i-la,5,12.290667
1536,1536,1536,128,2,4,p2p-i-la,5,18.136623
1536,1536,1536,128,2,4,p2p-i-la,5,18.642789
1536,1536,1536,128,2,4,p2p-i-la,5,15.674046
1536,1536,1536,128,2,4,p2p-i-la,5,15.078479
1536,1536,1536,128,2,4,p2p-i-la,6,10.387387
1536,1536,1536,128,2,4,p2p-i-la,6,18.607467
1536,1536,1536,128,2,4,p2p-i-la,6,16.259363
1536,1536,1536,128,2,4,p2p-i-la,6,18.242943
1536,1536,1536,128,2,4,p2p-i-la,6,19.434580
1536,1536,1536,128,2,4,p2p-i-la,7,15.548556
1536,1536,1536,128,2,4,p2p-i-la,7,18.397471
1536,1536,1536,128,2,4,p2p-i-la,7,19.262067
1536,1536,1536,128,2,4,p2p-i-la,7,19.726512
1536,1536,1536,128,2,4,p2p-i-la,7,17.659496
1536,1536,1536,128,2,4,p2p-i-la,8,12.740779
1536,1536,1536,128,2,4,p2p-i-la,8,18.490592
1536,1536,1536,128,2,4,p2p-i-la,8,19.603951
1536,1536,1536,128,2,4,p2p-i-la,8,18.439457
1536,1536,1536,128,2,4,p2p-i-la,8,19.115905
1536,1536,1536,128,2,4,p2p-i-la,9,14.850228
1536,1536,1536,128,2,4,p2p-i-la,9,19.075154
1536,1536,1536,128,2,4,p2p-i-la,9,18.806439
1536,1536,1536,128,2,4,p2p-i-la,9,13.894254
1536,1536,1536,128,2,4,p2p-i-la,9,18.792445
1536,1536,1536,128,2,4,p2p-i-la,10,15.431726
1536,1536,1536,128,2,4,p2p-i-la,10,18.752332
1536,1536,1536,128,2,4,p2p-i-la,10,18.570423
1536,1536,1536,128,2,4,p2p-i-la,10,20.128521
1536,1536,1536,128,2,4,p2p-i-la,10,18.850216
1536,1536,1536,128,2,4,p2p-i-la,11,15.006983
1536,1536,1536,128,2,4,p2p-i-la,11,18.105950
1536,1536,1536,128,2,4,p2p-i-la,11,18.803268
1536,1536,1536,128,2,4,p2p-i-la,11,20.220167
1536,1536,1536,128,2,4,p2p-i-la,11,15.517763
1536,1536,1536,128,2,4,p2p-i-la,12,16.555593
1536,1536,1536,128,2,4,p2p-i-la,12,11.956365
1536,1536,1536,128,2,4,p2p-i-la,12,14.870855
1536,1536,1536,128,2,4,p2p-i-la,12,18.289993
1536,1536,1536,128,2,4,p2p-i-la,12,17.805482
1024,1024,1024,256,2,4,p2p,12,20.081201
1024,1024,1024,256,2,4,p2p,12,25.930783
1024,1024,1024,256,2,4,p2p,12,31.581107
1024,1024,1024,256,2,4,p2p,12,33.584868
1024,1024,1024,256,2,4,p2p,12,34.173290
1024,1024,1024,256,2,4,bcast,12,19.178413
1024,1024,1024,256,2,4,bcast,12,16.470832
1024,1024,1024,256,2,4,bcast,12,30.493202
1024,1024,1024,256,2,4,bcast,12,32.958600
1024,1024,1024,256,2,4,bcast,12,29.524356
1024,1024,1024,256,2,4,p2p-i-la,1,14.411192
1024,1024,1024,256,2,4,p2p-i-la,1,23.794833
1024,1024,1024,256,2,4,p2p-i-la,1,21.075870
1024,1024,1024,256,2,4,p2p-i-la,1,28.241871
1024,1024,1024,256,2,4,p2p-i-la,1,32.445211
1024,1024,1024,256,2,4,p2p-i-la,2,17.815380
1024,1024,1024,256,2,4,p2p-i-la,2,25.399278
1024,1024,1024,256,2,4,p2p-i-la,2,27.342198
1024,1024,1024,256,2,4,p2p-i-la,2,21.419361
1024,1024,1024,256,2,4,p2p-i-la,2,25.932036
1024,1024,1024,256,2,4,p2p-i-la,3,14.908319
1024,1024,1024,256,2,4,p2p-i-la,3,23.660081
1024,1024,1024,256,2,4,p2p-i-la,3,25.452563
1024,1024,1024,256,2,4,p2p-i-la,3,27.668766
1024,1024,1024,256,2,4,p2p-i-la,3,31.362947
1024,1024,1024,256,2,4,p2p-i-la,4,15.917662
1024,1024,1024,256,2,4,p2p-i-la,4,19.555467
1024,1024,1024,256,2,4,p2p-i-la,4,18.555820
1024,1024,1024,256,2,4,p2p-i-la,4,15.096864
1024,1024,1024,256,2,4,p2p-i-la,4,19.397903
2048,2048,2048,256,2,4,p2p,4,15.681644
2048,2048,2048,256,2,4,p2p,4,14.368704
2048,2048,2048,256,2,4,p2p,4,29.785619
2048,2048,2048,256,2,4,p2p,4,25.251479
2048,2048,2048,256,2,4,p2p,4,19.047347
2048,2048,2048,256,2,4,bcast,4,16.659735
2048,2048,2048,256,2,4,bcast,4,16.308056
2048,2048,2048,256,2,4,bcast,4,13.928509
2048,2048,2048,256,2,4,bcast,4,16.498640
2048,2048,2048,256,2,4,bcast,4,19.229482
2048,2048,2048,256,2,4,p2p-i-la,1,14.772092
2048,2048,2048,256,2,4,p2p-i-la,1,21.457027
2048,2048,2048,256,2,4,p2p-i-la,1,24.095797
2048,2048,2048,256,2,4,p2p-i-la,1,29.056665
2048,2048,2048,256,2,4,p2p-i-la,1,33.734039
2048,2048,2048,256,2,4,p2p-i-la,2,14.927140
2048,2048,2048,256,2,4,p2p-i-la,2,16.625636
2048,2048,2048,256,2,4,p2p-i-la,2,20.752118
2048,2048,2048,256,2,4,p2p-i-la,2,17.734644
2048,2048,2048,256,2,4,p2p-i-la,2,18.845242
2048,2048,2048,256,2,4,p2p-i-la,3,20.057545
2048,2048,2048,256,2,4,p2p-i-la,3,17.238636
2048,2048,2048,256,2,4,p2p-i-la,3,16.332661
2048,2048,2048,256,2,4,p2p-i-la,3,28.512649
2048,2048,2048,256,2,4,p2p-i-la,3,25.365528
2048,2048,2048,256,2,4,p2p-i-la,4,16.797819
2048,2048,2048,256,2,4,p2p-i-la,4,16.680684
2048,2048,2048,256,2,4,p2p-i-la,4,18.466623
2048,2048,2048,256,2,4,p2p-i-la,4,14.921500
2048,2048,2048,256,2,4,p2p-i-la,4,20.144730
2048,2048,2048,256,2,4,p2p-i-la,5,18.720062
2048,2048,2048,256,2,4,p2p-i-la,5,22.092175
2048,2048,2048,256,2,4,p2p-i-la,5,18.948900
2048,2048,2048,256,2,4,p2p-i-la,5,17.669382
2048,2048,2048,256,2,4,p2p-i-la,5,19.183295
2048,2048,2048,256,2,4,p2p-i-la,6,13.936080
2048,2048,2048,256,2,4,p2p-i-la,6,13.984360
2048,2048,2048,256,2,4,p2p-i-la,6,14.104879
2048,2048,2048,256,2,4,p2p-i-la,6,29.550815
2048,2048,2048,256,2,4,p2p-i-la,6,26.506173
2048,2048,2048,256,2,4,p2p-i-la,7,14.791016
2048,2048,2048,256,2,4,p2p-i-la,7,23.862189
2048,2048,2048,256,2,4,p2p-i-la,7,28.121307
2048,2048,2048,256,2,4,p2p-i-la,7,16.948188
2048,2048,2048,256,2,4,p2p-i-la,7,15.413760
2048,2048,2048,256,2,4,p2p-i-la,8,14.596172
2048,2048,2048,256,2,4,p2p-i-la,8,13.381107
2048,2048,2048,256,2,4,p2p-i-la,8,18.711234
2048,2048,2048,256,2,4,p2p-i-la,8,32.878183
2048,2048,2048,256,2,4,p2p-i-la,8,22.229413
3072,3072,3072,256,2,4,p2p,8,20.934153
3072,3072,3072,256,2,4,p2p,8,32.954012
3072,3072,3072,256,2,4,p2p,8,21.171357
3072,3072,3072,256,2,4,p2p,8,18.122338
3072,3072,3072,256,2,4,p2p,8,28.601349
3072,3072,3072,256,2,4,bcast,8,22.041406
3072,3072,3072,256,2,4,bcast,8,22.308806
3072,3072,3072,256,2,4,bcast,8,21.741687
3072,3072,3072,256,2,4,bcast,8,24.263210
3072,3072,3072,256,2,4,bcast,8,18.608089
3072,3072,3072,256,2,4,p2p-i-la,1,22.434093
3072,3072,3072,256,2,4,p2p-i-la,1,19.879574
3072,3072,3072,256,2,4,p2p-i-la,1,21.808982
3072,3072,3072,256,2,4,p2p-i-la,1,26.639239
3072,3072,3072,256,2,4,p2p-i-la,1,29.677013
3072,3072,3072,256,2,4,p2p-i-la,2,22.640884
3072,3072,3072,256,2,4,p2p-i-la,2,24.525469
3072,3072,3072,256,2,4,p2p-i-la,2,22.558645
3072,3072,3072,256,2,4,p2p-i-la,2,28.961880
3072,3072,3072,256,2,4,p2p-i-la,2,22.679284
3072,3072,3072,256,2,4,p2p-i-la,3,22.235368
3072,3072,3072,256,2,4,p2p-i-la,3,24.643855
3072,3072,3072,256,2,4,p2p-i-la,3,22.746367
3072,3072,3072,256,2,4,p2p-i-la,3,25.487884
3072,3072,3072,256,2,4,p2p-i-la,3,24.789696
3072,3072,3072,256,2,4,p2p-i-la,4,27.473516
3072,3072,3072,256,2,4,p2p-i-la,4,30.512311
3072,3072,3072,256,2,4,p2p-i-la,4,25.808539
3072,3072,3072,256,2,4,p2p-i-la,4,26.855147
3072,3072,3072,256,2,4,p2p-i-la,4,30.178744
3072,3072,3072,256,2,4,p2p-i-la,5,21.453335
3072,3072,3072,256,2,4,p2p-i-la,5,31.001458
3072,3072,3072,256,2,4,p2p-i-la,5,24.539481
3072,3072,3072,256,2,4,p2p-i-la,5,23.200915
3072,3072,3072,256,2,4,p2p-i-la,5,25.967749
3072,3072,3072,256,2,4,p2p-i-la,6,24.438154
3072,3072,3072,256,2,4,p2p-i-la,6,29.647574
3072,3072,3072,256,2,4,p2p-i-la,6,34.781089
3072,3072,3072,256,2,4,p2p-i-la,6,31.504644
3072,3072,3072,256,2,4,p2p-i-la,6,28.754980
3072,3072,3072,256,2,4,p2p-i-la,7,27.273636
3072,3072,3072,256,2,4,p2p-i-la,7,33.209709
3072,3072,3072,256,2,4,p2p-i-la,7,31.876490
3072,3072,3072,256,2,4,p2p-i-la,7,30.002675
3072,3072,3072,256,2,4,p2p-i-la,7,27.691337
3072,3072,3072,256,2,4,p2p-i-la,8,22.434606
3072,3072,3072,256,2,4,p2p-i-la,8,33.749096
3072,3072,3072,256,2,4,p2p-i-la,8,25.196367
3072,3072,3072,256,2,4,p2p-i-la,8,34.720545
3072,3072,3072,256,2,4,p2p-i-la,8,26.622004
3072,3072,3072,256,2,4,p2p-i-la,9,26.083829
3072,3072,3072,256,2,4,p2p-i-la,9,25.159829
3072,3072,3072,256,2,4,p2p-i-la,9,27.350660
3072,3072,3072,256,2,4,p2p-i-la,9,28.341334
3072,3072,3072,256,2,4,p2p-i-la,9,23.285416
3072,3072,3072,256,2,4,p2p-i-la,10,19.382380
3072,3072,3072,256,2,4,p2p-i-la,10,33.460286
3072,3072,3072,256,2,4,p2p-i-la,10,34.861810
3072,3072,3072,256,2,4,p2p-i-la,10,29.228820
3072,3072,3072,256,2,4,p2p-i-la,10,22.117717
3072,3072,3072,256,2,4,p2p-i-la,11,22.797012
3072,3072,3072,256,2,4,p2p-i-la,11,28.111600
3072,3072,3072,256,2,4,p2p-i-la,11,27.149087
3072,3072,3072,256,2,4,p2p-i-la,11,22.284208
3072,3072,3072,256,2,4,p2p-i-la,11,23.158363
3072,3072,3072,256,2,4,p2p-i-la,12,23.360694
3072,3072,3072,256,2,4,p2p-i-la,12,22.620330
3072,3072,3072,256,2,4,p2p-i-la,12,30.295635
3072,3072,3072,256,2,4,p2p-i-la,12,26.648971
3072,3072,3072,256,2,4,p2p-i-la,12,23.389257
2048,2048,2048,512,2,4,p2p,12,20.875755
2048,2048,2048,512,2,4,p2p,12,20.293716
2048,2048,2048,512,2,4,p2p,12,20.446189
2048,2048,2048,512,2,4,p2p,12,22.039630
2048,2048,2048,512,2,4,p2p,12,22.446987
2048,2048,2048,512,2,4,bcast,12,19.752879
2048,2048,2048,512,2,4,bcast,12,20.824487
2048,2048,2048,512,2,4,bcast,12,23.384247
2048,2048,2048,512,2,4,bcast,12,20.771387
2048,2048,2048,512,2,4,bcast,12,23.385839
2048,2048,2048,512,2,4,p2p-i-la,1,24.484747
2048,2048,2048,512,2,4,p2p-i-la,1,22.652364
2048,2048,2048,512,2,4,p2p-i-la,1,24.633321
2048,2048,2048,512,2,4,p2p-i-la,1,21.386776
2048,2048,2048,512,2,4,p2p-i-la,1,23.806768
2048,2048,2048,512,2,4,p2p-i-la,2,25.450828
2048,2048,2048,512,2,4,p2p-i-la,2,25.949740
2048,2048,2048,512,2,4,p2p-i-la,2,21.767941
2048,2048,2048,512,2,4,p2p-i-la,2,22.078065
2048,2048,2048,512,2,4,p2p-i-la,2,21.146017
2048,2048,2048,512,2,4,p2p-i-la,3,31.981587
2048,2048,2048,512,2,4,p2p-i-la,3,21.164695
2048,2048,2048,512,2,4,p2p-i-la,3,24.867763
2048,2048,2048,512,2,4,p2p-i-la,3,17.656397
2048,2048,2048,512,2,4,p2p-i-la,3,19.857654
2048,2048,2048,512,2,4,p2p-i-la,4,18.984434
2048,2048,2048,512,2,4,p2p-i-la,4,20.098539
2048,2048,2048,512,2,4,p2p-i-la,4,17.523845
2048,2048,2048,512,2,4,p2p-i-la,4,19.913933
2048,2048,2048,512,2,4,p2p-i-la,4,29.799776
4096,4096,4096,512,2,4,p2p,4,27.993460
4096,4096,4096,512,2,4,p2p,4,23.445956
4096,4096,4096,512,2,4,p2p,4,24.578490
4096,4096,4096,512,2,4,p2p,4,31.521068
4096,4096,4096,512,2,4,p2p,4,26.794264
4096,4096,4096,512,2,4,bcast,4,26.205403
4096,4096,4096,512,2,4,bcast,4,22.926082
4096,4096,4096,512,2,4,bcast,4,24.135865
4096,4096,4096,512,2,4,bcast,4,24.022271
4096,4096,4096,512,2,4,bcast,4,26.150311
4096,4096,4096,512,2,4,p2p-i-la,1,30.122523
4096,4096,4096,512,2,4,p2p-i-la,1,31.657467
4096,4096,4096,512,2,4,p2p-i-la,1,23.590534
4096,4096,4096,512,2,4,p2p-i-la,1,24.600067
4096,4096,4096,512,2,4,p2p-i-la,1,26.378085
4096,4096,4096,512,2,4,p2p-i-la,2,20.827234
4096,4096,4096,512,2,4,p2p-i-la,2,25.449995
4096,4096,4096,512,2,4,p2p-i-la,2,26.558576
4096,4096,4096,512,2,4,p2p-i-la,2,22.598970
4096,4096,4096,512,2,4,p2p-i-la,2,27.769025
4096,4096,4096,512,2,4,p2p-i-la,3,19.213281
4096,4096,4096,512,2,4,p2p-i-la,3,30.719267
4096,4096,4096,512,2,4,p2p-i-la,3,30.210978
4096,4096,4096,512,2,4,p2p-i-la,3,22.596859
4096,4096,4096,512,2,4,p2p-i-la,3,25.168613
4096,4096,4096,512,2,4,p2p-i-la,4,23.170540
4096,4096,4096,512,2,4,p2p-i-la,4,31.940703
4096,4096,4096,512,2,4,p2p-i-la,4,29.334723
4096,4096,4096,512,2,4,p2p-i-la,4,31.452295
4096,4096,4096,512,2,4,p2p-i-la,4,30.343710
4096,4096,4096,512,2,4,p2p-i-la,5,26.087556
4096,4096,4096,512,2,4,p2p-i-la,5,33.540780
4096,4096,4096,512,2,4,p2p-i-la,5,30.675585
4096,4096,4096,512,2,4,p2p-i-la,5,31.965899
4096,4096,4096,512,2,4,p2p-i-la,5,34.911737
4096,4096,4096,512,2,4,p2p-i-la,6,29.145913
4096,4096,4096,512,2,4,p2p-i-la,6,33.059876
4096,4096,4096,512,2,4,p2p-i-la,6,32.763359
4096,4096,4096,512,2,4,p2p-i-la,6,31.058943
4096,4096,4096,512,2,4,p2p-i-la,6,31.927375
4096,4096,4096,512,2,4,p2p-i-la,7,29.863785
4096,4096,4096,512,2,4,p2p-i-la,7,31.252179
4096,4096,4096,512,2,4,p2p-i-la,7,30.086750
4096,4096,4096,512,2,4,p2p-i-la,7,28.248356
4096,4096,4096,512,2,4,p2p-i-la,7,30.164962
4096,4096,4096,512,2,4,p2p-i-la,8,28.295969
4096,4096,4096,512,2,4,p2p-i-la,8,32.683895
4096,4096,4096,512,2,4,p2p-i-la,8,31.703162
4096,4096,4096,512,2,4,p2p-i-la,8,31.865128
4096,4096,4096,512,2,4,p2p-i-la,8,28.740971
6144,6144,6144,512,2,4,p2p,8,32.768077
6144,6144,6144,512,2,4,p2p,8,37.120676
6144,6144,6144,512,2,4,p2p,8,33.271404
6144,6144,6144,512,2,4,p2p,8,34.251357
6144,6144,6144,512,2,4,p2p,8,33.121220
6144,6144,6144,512,2,4,bcast,8,32.723994
6144,6144,6144,512,2,4,bcast,8,32.285525
6144,6144,6144,512,2,4,bcast,8,32.595333
6144,6144,6144,512,2,4,bcast,8,34.916858
6144,6144,6144,512,2,4,bcast,8,33.100738
6144,6144,6144,512,2,4,p2p-i-la,1,30.552797
6144,6144,6144,512,2,4,p2p-i-la,1,36.424832
6144,6144,6144,512,2,4,p2p-i-la,1,36.741373
6144,6144,6144,512,2,4,p2p-i-la,1,34.995492
6144,6144,6144,512,2,4,p2p-i-la,1,36.073100
6144,6144,6144,512,2,4,p2p-i-la,2,30.822285
6144,6144,6144,512,2,4,p2p-i-la,2,33.439539
6144,6144,6144,512,2,4,p2p-i-la,2,34.828848
6144,6144,6144,512,2,4,p2p-i-la,2,32.860695
6144,6144,6144,512,2,4,p2p-i-la,2,32.361430
6144,6144,6144,512,2,4,p2p-i-la,3,28.391404
6144,6144,6144,512,2,4,p2p-i-la,3,33.547935
6144,6144,6144,512,2,4,p2p-i-la,3,33.976586
6144,6144,6144,512,2,4,p2p-i-la,3,33.291485
6144,6144,6144,512,2,4,p2p-i-la,3,34.952689
6144,6144,6144,512,2,4,p2p-i-la,4,32.045207
6144,6144,6144,512,2,4,p2p-i-la,4,34.001083
6144,6144,6144,512,2,4,p2p-i-la,4,33.463337
6144,6144,6144,512,2,4,p2p-i-la,4,32.868920
6144,6144,6144,512,2,4,p2p-i-la,4,33.990768
6144,6144,6144,512,2,4,p2p-i-la,5,29.272715
6144,6144,6144,512,2,4,p2p-i-la,5,34.824234
6144,6144,6144,512,2,4,p2p-i-la,5,33.961465
6144,6144,6144,512,2,4,p2p-i-la,5,36.732155
6144,6144,6144,512,2,4,p2p-i-la,5,33.780673
6144,6144,6144,512,2,4,p2p-i-la,6,31.789259
6144,6144,6144,512,2,4,p2p-i-la,6,35.116451
6144,6144,6144,512,2,4,p2p-i-la,6,34.403061
6144,6144,6144,512,2,4,p2p-i-la,6,33.320226
6144,6144,6144,512,2,4,p2p-i-la,6,34.789781
6144,6144,6144,512,2,4,p2p-i-la,7,31.599728
6144,6144,6144,512,2,4,p2p-i-la,7,38.323549
6144,6144,6144,512,2,4,p2p-i-la,7,35.902246
6144,6144,6144,512,2,4,p2p-i-la,7,34.424086
6144,6144,6144,512,2,4,p2p-i-la,7,35.090655
6144,6144,6144,512,2,4,p2p-i-la,8,31.524218
6144,6144,6144,512,2,4,p2p-i-la,8,35.405127
6144,6144,6144,512,2,4,p2p-i-la,8,35.754998
6144,6144,6144,512,2,4,p2p-i-la,8,36.376383
6144,6144,6144,512,2,4,p2p-i-la,8,36.654873
6144,6144,6144,512,2,4,p2p-i-la,9,33.053929
6144,6144,6144,512,2,4,p2p-i-la,9,32.974818
6144,6144,6144,512,2,4,p2p-i-la,9,33.788014
6144,6144,6144,512,2,4,p2p-i-la,9,36.596867
6144,6144,6144,512,2,4,p2p-i-la,9,34.976162
6144,6144,6144,512,2,4,p2p-i-la,10,35.174283
6144,6144,6144,512,2,4,p2p-i-la,10,33.843257
6144,6144,6144,512,2,4,p2p-i-la,10,35.034977
6144,6144,6144,512,2,4,p2p-i-la,10,35.006592
6144,6144,6144,512,2,4,p2p-i-la,10,36.010400
6144,6144,6144,512,2,4,p2p-i-la,11,34.251374
6144,6144,6144,512,2,4,p2p-i-la,11,37.390360
6144,6144,6144,512,2,4,p2p-i-la,11,35.218898
6144,6144,6144,512,2,4,p2p-i-la,11,35.875651
6144,6144,6144,512,2,4,p2p-i-la,11,36.511550
6144,6144,6144,512,2,4,p2p-i-la,12,34.001777
6144,6144,6144,512,2,4,p2p-i-la,12,35.329123
6144,6144,6144,512,2,4,p2p-i-la,12,36.402159
6144,6144,6144,512,2,4,p2p-i-la,12,36.973340
6144,6144,6144,512,2,4,p2p-i-la,12,37.086043
512,512,512,128,4,1,p2p,12,8.662561
512,512,512,128,4,1,p2p,12,14.197676
512,512,512,128,4,1,p2p,12,17.499051
512,512,512,128,4,1,p2p,12,17.094533
512,512,512,128,4,1,p2p,12,17.495630
512,512,512,128,4,1,bcast,12,8.569642
512,512,512,128,4,1,bcast,12,18.282058
512,512,512,128,4,1,bcast,12,16.754179
512,512,512,128,4,1,bcast,12,17.764241
512,512,512,128,4,1,bcast,12,16.499813
512,512,512,128,4,1,p2p-i-la,1,5.886742
512,512,512,128,4,1,p2p-i-la,1,14.199929
512,512,512,128,4,1,p2p-i-la,1,16.587496
512,512,512,128,4,1,p2p-i-la,1,12.947255
512,512,512,128,4,1,p2p-i-la,1,15.369910
512,512,512,128,4,1,p2p-i-la,2,8.166580
512,512,512,128,4,1,p2p-i-la,2,12.934778
512,512,512,128,4,1,p2p-i-la,2,8.894187
512,512,512,128,4,1,p2p-i-la,2,16.288559
512,512,512,128,4,1,p2p-i-la,2,16.239290
512,512,512,128,4,1,p2p-i-la,3,7.223774
512,512,512,128,4,1,p2p-i-la,3,11.415984
512,512,512,128,4,1,p2p-i-la,3,16.343102
512,512,512,128,4,1,p2p-i-la,3,16.060516
512,512,512,128,4,1,p2p-i-la,3,11.823788
512,512,512,128,4,1,p2p-i-la,4,5.110720
512,512,512,128,4,1,p2p-i-la,4,9.896238
512,512,512,128,4,1,p2p-i-la,4,15.735709
512,512,512,128,4,1,p2p-i-la,4,17.956749
512,512,512,128,4,1,p2p-i-la,4,16.741640
1024,1024,1024,128,4,1,p2p,4,12.743576
1024,1024,1024,128,4,1,p2p,4,10.030564
1024,1024,1024,128,4,1,p2p,4,12.596246
1024,1024,1024,128,4,1,p2p,4,13.081491
1024,1024,1024,128,4,1,p2p,4,18.211515
1024,1024,1024,128,4,1,bcast,4,13.296783
1024,1024,1024,128,4,1,bcast,4,17.324983
1024,1024,1024,128,4,1,bcast,4,14.405487
1024,1024,1024,128,4,1,bcast,4,19.420182
1024,1024,1024,128,4,1,bcast,4,18.761378
1024,1024,1024,128,4,1,p2p-i-la,1,13.984837
1024,1024,1024,128,4,1,p2p-i-la,1,10.271503
1024,1024,1024,128,4,1,p2p-i-la,1,16.145522
1024,1024,1024,128,4,1,p2p-i-la,1,15.014428
1024,1024,1024,128,4,1,p2p-i-la,1,17.336172
1024,1024,1024,128,4,1,p2p-i-la,2,8.480067
1024,1024,1024,128,4,1,p2p-i-la,2,9.408595
1024,1024,1024,128,4,1,p2p-i-la,2,16.394007
1024,1024,1024,128,4,1,p2p-i-la,2,15.681588
1024,1024,1024,128,4,1,p2p-i-la,2,16.008316
1024,1024,1024,128,4,1,p2p-i-la,3,11.608082
1024,1024,1024,128,4,1,p2p-i-la,3,18.087424
1024,1024,1024,128,4,1,p2p-i-la,3,15.815788
1024,1024,1024,128,4,1,p2p-i-la,3,16.519994
1024,1024,1024,128,4,1,p2p-i-la,3,10.108612
1024,1024,1024,128,4,1,p2p-i-la,4,8.430563
1024,1024,1024,128,4,1,p2p-i-la,4,12.455390
1024,1024,1024,128,4,1,p2p-i-la,4,19.123251
1024,1024,1024,128,4,1,p2p-i-la,4,18.263866
1024,1024,1024,128,4,1,p2p-i-la,4,16.483475
1024,1024,1024,128,4,1,p2p-i-la,5,12.576845
1024,1024,1024,128,4,1,p2p-i-la,5,17.131352
1024,1024,1024,128,4,1,p2p-i-la,5,18.303406
1024,1024,1024,128,4,1,p2p-i-la,5,18.434285
1024,1024,1024,128,4,1,p2p-i-la,5,18.361624
1024,1024,1024,128,4,1,p2p-i-la,6,14.255734
1024,1024,1024,128,4,1,p2p-i-la,6,17.025550
1024,1024,1024,128,4,1,p2p-i-la,6,8.155446
1024,1024,1024,128,4,1,p2p-i-la,6,10.850425
1024,1024,1024,128,4,1,p2p-i-la,6,12.362678
1024,1024,1024,128,4,1,p2p-i-la,7,9.464616
1024,1024,1024,128,4,1,p2p-i-la,7,15.240324
1024,1024,1024,128,4,1,p2p-i-la,7,16.462751
1024,1024,1024,128,4,1,p2p-i-la,7,18.616788
1024,1024,1024,128,4,1,p2p-i-la,7,17.883626
1024,1024,1024,128,4,1,p2p-i-la,8,8.075706
1024,1024,1024,128,4,1,p2p-i-la,8,9.695230
1024,1024,1024,128,4,1,p2p-i-la,8,16.956182
1024,1024,1024,128,4,1,p2p-i-la,8,16.285100
1024,1024,1024,128,4,1,p2p-i-la,8,15.729599
1536,1536,1536,128,4,1,p2p,8,14.646727
1536,1536,1536,128,4,1,p2p,8,18.944918
1536,1536,1536,128,4,1,p2p,8,17.957951
1536,1536,1536,128,4,1,p2p,8,16.229035
1536,1536,1536,128,4,1,p2p,8,11.808511
1536,1536,1536,128,4,1,bcast,8,15.256316
1536,1536,1536,128,4,1,bcast,8,16.628751
1536,1536,1536,128,4,1,bcast,8,16.454226
1536,1536,1536,128,4,1,bcast,8,14.965243
1536,1536,1536,128,4,1,bcast,8,18.813469
1536,1536,1536,128,4,1,p2p-i-la,1,15.103931
1536,1536,1536,128,4,1,p2p-i-la,1,17.709161
1536,1536,1536,128,4,1,p2p-i-la,1,17.270628
1536,1536,1536,128,4,1,p2p-i-la,1,20.031722
1536,1536,1536,128,4,1,p2p-i-la,1,19.051537
1536,1536,1536,128,4,1,p2p-i-la,2,12.927580
1536,1536,1536,128,4,1,p2p-i-la,2,18.666941
1536,1536,1536,128,4,1,p2p-i-la,2,18.015892
1536,1536,1536,128,4,1,p2p-i-la,2,18.796100
1536,1536,1536,128,4,1,p2p-i-la,2,15.756987
1536,1536,1536,128,4,1,p2p-i-la,3,15.838804
1536,1536,1536,128,4,1,p2p-i-la,3,19.427703
1536,1536,1536,128,4,1,p2p-i-la,3,18.561767
1536,1536,1536,128,4,1,p2p-i-la,3,13.966950
1536,1536,1536,128,4,1,p2p-i-la,3,19.835023
1536,1536,1536,128,4,1,p2p-i-la,4,14.398669
1536,1536,1536,128,4,1,p2p-i-la,4,15.122209
1536,1536,1536,128,4,1,p2p-i-la,4,19.687931
1536,1536,1536,128,4,1,p2p-i-la,4,17.740066
1536,1536,1536,128,4,1,p2p-i-la,4,19.867755
1536,1536,1536,128,4,1,p2p-i-la,5,14.770271
1536,1536,1536,128,4,1,p2p-i-la,5,16.434190
1536,1536,1536,128,4,1,p2p-i-la,5,17.323757
1536,1536,1536,128,4,1,p2p-i-la,5,17.681079
1536,1536,1536,128,4,1,p2p-i-la,5,18.029202
1536,1536,1536,128,4,1,p2p-i-la,6,13.060716
1536,1536,1536,128,4,1,p2p-i-la,6,13.185579
1536,1536,1536,128,4,1,p2p-i-la,6,20.383317
1536,1536,1536,128,4,1,p2p-i-la,6,19.111419
1536,1536,1536,128,4,1,p2p-i-la,6,19.634488
1536,1536,1536,128,4,1,p2p-i-la,7,14.129477
1536,1536,1536,128,4,1,p2p-i-la,7,19.656747
1536,1536,1536,128,4,1,p2p-i-la,7,18.954084
1536,1536,1536,128,4,1,p2p-i-la,7,18.828766
1536,1536,1536,128,4,1,p2p-i-la,7,18.712196
1536,1536,1536,128,4,1,p2p-i-la,8,10.769696
1536,1536,1536,128,4,1,p2p-i-la,8,17.789225
1536,1536,1536,128,4,1,p2p-i-la,8,17.207238
1536,1536,1536,128,4,1,p2p-i-la,8,16.585561
1536,1536,1536,128,4,1,p2p-i-la,8,18.932546
1536,1536,1536,128,4,1,p2p-i-la,9,15.116122
1536,1536,1536,128,4,1,p2p-i-la,9,13.253842
1536,1536,1536,128,4,1,p2p-i-la,9,18.289208
1536,1536,1536,128,4,1,p2p-i-la,9,17.963916
1536,1536,1536,128,4,1,p2p-i-la,9,18.648354
1536,1536,1536,128,4,1,p2p-i-la,10,10.159145
1536,1536,1536,128,4,1,p2p-i-la,10,15.396355
1536,1536,1536,128,4,1,p2p-i-la,10,17.739242
